,positionId,positionName,companyId,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,city,district,salary,workYear,education,positionAdvantage
52,9004776,QT/C++高级开发工程师,41258,国泰君安证券股份有限公司,2000人以上,金融业,上市公司,开发|测试|运维类,后端开发,C|C++,上海,浦东新区,20k-30k,1-3年,本科,头部券商
53,9631096,高德-C++开发工程师/专家-采集研发#199312,123548353,武汉新仕佳人力资源有限公司,50-150人,"工具类产品,专业服务｜咨询",不需要融资,开发|测试|运维类,后端开发,C|C++,北京,,40k-70k,5-10年,本科,高德-C++开发工程师/专家-采集研发#199312
54,9619225,c++开发工程师,121808502,北京德风新征程科技有限公司,150-500人,"数据服务,软件开发",A轮,开发|测试|运维类,后端开发,C|C++,南京,秦淮区,13k-20k,1-3年,大专,做五休二
55,7134395,QT开发工程师（C++),3112,沪江教育科技（上海）股份有限公司,500-2000人,"在线教育,内容社区",D轮及以上,开发|测试|运维类,后端开发,C|C++,上海,浦东新区,15k-30k,不限,本科,发展空间大
56,6565432,c++开发工程师,3060,华为技术有限公司,2000人以上,"智能硬件,IT技术服务｜咨询,制造业",不需要融资,开发|测试|运维类,后端开发,C|C++,武汉,东湖新技术开发区,15k-30k,1-3年,本科,五险一金、绩效奖金、股票期权
57,6993395,Java/C/C++工程师,3060,华为技术有限公司,2000人以上,"智能硬件,IT技术服务｜咨询,制造业",不需要融资,开发|测试|运维类,后端开发,C|C++,武汉,东湖新技术开发区,15k-30k,1-3年,本科,大平台，薪资高
58,9394550,C++研发工程师,487193,之江实验室,500-2000人,人工智能,不需要融资,开发|测试|运维类,后端开发,C|C++,杭州,余杭区,14k-20k,在校/应届,硕士,平台大，薪酬福利，科研激励，环境保障
59,9630432,嵌入式C/C++,22862,上海中软华腾软件系统有限公司,2000人以上,IT技术服务｜咨询,上市公司,开发|测试|运维类,硬件开发,嵌入式,武汉,,15k-28k,3-5年,大专,万物互联的大连接和低带宽各种智慧全场景
60,9630191,c++开发工程师,122764464,北京新锦程人力资源有限公司,15-50人,"工具类产品,IT技术服务｜咨询,专业服务｜咨询",未融资,开发|测试|运维类,后端开发,C|C++,北京,,30k-50k,1-3年,本科,薪资可谈
61,9394552,C++研发工程师（工作地点杭州）,487193,之江实验室,500-2000人,人工智能,不需要融资,开发|测试|运维类,后端开发,C|C++,上海,黄浦区,14k-20k,在校/应届,硕士,平台大，薪酬福利，科研激励，环境保障
62,5781382,高级/资深golang/C++,522924,四川伊澳农业科技有限公司,2000人以上,批发｜零售,上市公司,开发|测试|运维类,后端开发,C|C++,北京,朝阳区,35k-55k,3-5年,本科,"美女多,即将上市,有期权,大牛多"
63,9407977,C++资深服务器软件工程师,86809,上海欢动科技有限公司,150-500人,游戏,不需要融资,开发|测试|运维类,移动前端开发,U3D,上海,浦东新区,25k-40k,5-10年,本科,带薪休假 绩效奖金 上班撸猫
64,6193674,00289-高性能计算c++工程师,25448,影石创新科技股份有限公司,500-2000人,智能硬件,D轮及以上,开发|测试|运维类,后端开发,C|C++,深圳,宝安区,20k-40k,3-5年,本科,扁平化管理；极客氛围；大牛云集
65,8185500,c++工程师（研究院）,25448,影石创新科技股份有限公司,500-2000人,智能硬件,D轮及以上,开发|测试|运维类,后端开发,C|C++,深圳,宝安区,15k-30k,不限,本科,极客文化 牛人团队 扁平化 国际化氛围
66,8991279,TX9406-资深C++开发工程师（商业化）,30830,上海哔哩哔哩科技有限公司,2000人以上,音频｜视频媒体,上市公司,开发|测试|运维类,后端开发,其他后端开发,上海,杨浦区,30k-50k,3-5年,本科,"上市公司,五险一金"
67,9590256,c/c++开发工程师,117972290,中科软科技股份有限公司,2000人以上,IT技术服务｜咨询,上市公司,开发|测试|运维类,后端开发,C|C++,北京,昌平区,9k-18k,1-3年,本科,一年两次张薪资的机会
68,9586950,c++开发工程师,61723,游密科技（深圳）有限公司,50-150人,IT技术服务｜咨询,A轮,开发|测试|运维类,后端开发,C|C++,深圳,南山区,20k-40k,3-5年,本科,六险一金 绩效奖金 周末双休 弹性不打卡
69,7051059,C++ 开发工程师（武汉）,346316,武汉未来科技城人才企业发展服务有限公司,50-150人,"物联网,制造业",不需要融资,开发|测试|运维类,后端开发,C|C++,武汉,洪山区,10k-20k,1-3年,本科,稳定性高 福利好 奖金多 国企
70,9158218,c++开发工程师（广州）,346316,武汉未来科技城人才企业发展服务有限公司,50-150人,"物联网,制造业",不需要融资,开发|测试|运维类,后端开发,C|C++,广州,天河区,10k-20k,1-3年,本科,不加班 上市公司 福利好 奖金多
71,8435564,服务器C++开发工程师,679694,上海乐蜀网络科技股份有限公司,150-500人,游戏,上市公司,开发|测试|运维类,后端开发,C|C++,上海,静安区,25k-40k,3-5年,本科,行业大牛 上线项目 免费班车 五险一金
72,7954366,C/C++高级软件开发工程师,221192,北京墨云科技有限公司,150-500人,人工智能服务,B轮,开发|测试|运维类,后端开发,C|C++,北京,海淀区,20k-40k,1-3年,本科,行业领先、期权激励 、弹性办公、福利多多
73,8260346,C++中级服务器软件工程师,86809,上海欢动科技有限公司,150-500人,游戏,不需要融资,开发|测试|运维类,后端开发,C|C++,上海,浦东新区,15k-25k,3-5年,本科,带薪休假 项目分红 上班撸猫
74,9586661,c++高级工程师,13033,浙江菜鸟供应链管理有限公司,2000人以上,物流平台,B轮,开发|测试|运维类,后端开发,C|C++,杭州,余杭区,25k-50k,3-5年,本科,大平台、晋升快
75,8333700,高性能计算c++工程师（感知）,25448,影石创新科技股份有限公司,500-2000人,智能硬件,D轮及以上,开发|测试|运维类,人工智能,算法工程师,深圳,宝安区,20k-35k,1-3年,本科,极客文化 牛人团队 扁平化 国际化氛围
76,9623856,高级C++开发工程师,7835,北京金山办公软件股份有限公司,2000人以上,"工具类产品,软件服务｜咨询",上市公司,开发|测试|运维类,后端开发,C|C++,广州,天河区,20k-40k,3-5年,本科,客户端开发 朝阳行业 平台大
77,9048582,c++开发工程师,123549769,广东迅维信息产业股份有限公司,150-500人,"软件服务｜咨询,人工智能服务",不需要融资,开发|测试|运维类,后端开发,C|C++,广州,天河区,20k-30k,3-5年,大专,五险一金，带薪年假，弹性管理
78,9360171,中高级C++工程师,122470093,海南亚丁智能科技有限公司,50-150人,"科技金融,金融业",不需要融资,开发|测试|运维类,后端开发,后端开发,深圳,福田区,18k-28k,3-5年,本科,技术氛围浓厚 所有leader都很nice
79,9059216,c++开发工程师,173289,成都市雀友圈文化传播有限公司,50-150人,游戏,不需要融资,开发|测试|运维类,后端开发,C|C++,成都,青羊区,10k-14k,1-3年,本科,五险一金、全勤奖、午餐补助、按摩师、下午茶
80,8366114,C++量化后端开发工程师,310815,广州经传多赢投资咨询有限公司,2000人以上,科技金融,不需要融资,开发|测试|运维类,后端开发,后端开发,广州,番禺区,15k-30k,1-3年,本科,数据化运营体系 完备的技术支撑 年底15/17薪
81,9333860,c++服务端开发工程师,593,杭州边锋网络技术有限公司,2000人以上,游戏,不需要融资,开发|测试|运维类,后端开发,C|C++,杭州,西湖区,15k-30k,3-5年,本科,平台大，团队氛围好，福利待遇好
82,4001425,C++开发工程师,42367,杭州大名软件有限公司,50-150人,软件服务｜咨询,不需要融资,开发|测试|运维类,后端开发,C|C++,杭州,西湖区,15k-30k,5-10年,本科,"年度旅游,补充医保,餐费补贴,弹性工作"
83,9568400,C++/QT开发工程师,122553042,成都赢瑞科技有限公司,15-50人,"IT技术服务｜咨询,软件服务｜咨询",未融资,开发|测试|运维类,后端开发,C|C++,成都,武侯区,15k-25k,3-5年,本科,公司发展迅速 大量扩招 筹备上市 定期体检
84,9326096,c++开发工程师,314059,北京云迹科技有限公司,150-500人,人工智能服务,C轮,开发|测试|运维类,后端开发,C|C++,北京,海淀区,20k-40k,1-3年,本科,技术大牛 扁平管理
85,8959455,高级c++开发工程师,35630,北京升鑫网络科技有限公司,500-2000人,信息安全,C轮,开发|测试|运维类,后端开发,C|C++,武汉,洪山区,15k-30k,3-5年,本科,团队大牛 弹性不打卡 年终奖 五险一金全额
86,7035244,c++研发专家(J10105),244010,深圳华锐金融技术股份有限公司,500-2000人,"IT技术服务｜咨询,软件服务｜咨询",C轮,开发|测试|运维类,后端开发,C|C++,上海,浦东新区,26k-40k,5-10年,本科,有广阔的发展空间，极强的战斗团队
87,8769789,c++开发工程师,210159,深圳市联软科技股份有限公司,500-2000人,信息安全,A轮,开发|测试|运维类,后端开发,C|C++,深圳,南山区,16k-25k,3-5年,本科,双休，下午茶，年度体检，班车，饭补，车补
88,6718747,C++高级开发工程师,210159,深圳市联软科技股份有限公司,500-2000人,信息安全,A轮,开发|测试|运维类,后端开发,C|C++,长沙,岳麓区,16k-25k,3-5年,本科,"带薪年假,月度绩效，饭补，车补，下午茶"
89,7026109,c++开发工程师(J10093),244010,深圳华锐金融技术股份有限公司,500-2000人,"IT技术服务｜咨询,软件服务｜咨询",C轮,开发|测试|运维类,后端开发,C|C++,长沙,岳麓区,10k-17k,1-3年,本科,有广阔的发展空间，极强的战斗团队
90,9447449,c++开发工程师,519743,北京华航唯实机器人科技股份有限公司,150-500人,教育,未融资,开发|测试|运维类,后端开发,C|C++,北京,海淀区,15k-30k,不限,本科,五险一金，双休
91,5243577,资深C++开发工程师,133485,上海剑圣网络科技有限公司,150-500人,游戏,不需要融资,开发|测试|运维类,后端开发,C|C++,上海,浦东新区,20k-40k,3-5年,不限,"跨国项目,福利待遇好,晋升空间大,团队氛围佳"
92,9540550,C++客户端开发 (MJ000029),133485,上海剑圣网络科技有限公司,150-500人,游戏,不需要融资,开发|测试|运维类,后端开发,后端开发,上海,浦东新区,15k-30k,1-3年,不限,技术氛围好 成长空间大
93,8776119,c++开发工程师（音视频方向）,179065,广州市云景信息科技有限公司,150-500人,"IT技术服务｜咨询,数据服务｜咨询",未融资,开发|测试|运维类,后端开发,C|C++,广州,天河区,10k-20k,3-5年,本科,朝九晚六，周末双休，五险一金，年底奖金
94,9466936,c++开发工程师,202216,重庆哨兵电子商务有限公司,15-50人,"电商,数据服务",不需要融资,开发|测试|运维类,后端开发,C|C++,重庆,渝北区,15k-30k,不限,本科,双休
95,9033053,C++服务器开发工程师（中级）,679694,上海乐蜀网络科技股份有限公司,150-500人,游戏,上市公司,开发|测试|运维类,后端开发,C|C++,上海,静安区,15k-25k,1-3年,本科,五险一金 班车 年终奖 婚育礼金 生日礼金
96,7165161,c++开发工程师,119012169,成都晶石石油科技有限公司,15-50人,软件开发,不需要融资,开发|测试|运维类,后端开发,C|C++,成都,高新区,12k-15k,1-3年,本科,双休、行业稳定、公司稳定
97,8553332,Go/Java/C/C++后台开发工程师,56,深圳市华宇讯科技有限公司,500-2000人,"电商平台,生活服务",B轮,开发|测试|运维类,后端开发,GO|Golang,深圳,南山区,10k-20k,1-3年,本科,100+技术团队 腾讯系大牛带队
98,8984317,c++/qt开发工程师,86102449,深圳市德科信息技术有限公司,2000人以上,物联网,不需要融资,开发|测试|运维类,后端开发,C|C++,杭州,滨江区,10k-20k,1-3年,本科,包三餐、班车、内购
99,9624775,c++开发工程师（22届）,124262,深圳佑驾创新科技有限公司,150-500人,人工智能服务,D轮及以上,开发|测试|运维类,后端开发,C|C++,深圳,南山区,20k-30k,在校/应届,本科,校招专项福利
100,9608731,c++中级开发工程师,476914,睿哲科技股份有限公司,50-150人,其他,上市公司,开发|测试|运维类,后端开发,后端开发,广州,天河区,13k-25k,5-10年,本科,自研 项目大 利润高 奖金多
101,9115181,c++开发工程师,362942,深圳裹动智驾科技有限公司,500-2000人,人工智能,C轮,开发|测试|运维类,后端开发,C|C++,北京,海淀区,20k-40k,1-3年,硕士,弹性工时，扁平管理，年终奖金，免费午餐
102,8729437,c++开发工程师,122553042,成都赢瑞科技有限公司,15-50人,"IT技术服务｜咨询,软件服务｜咨询",未融资,开发|测试|运维类,后端开发,C|C++,成都,武侯区,7k-14k,1-3年,本科,上升空间巨大
103,9392549,c++开发工程师,314059,北京云迹科技有限公司,150-500人,人工智能服务,C轮,开发|测试|运维类,后端开发,C|C++,北京,海淀区,25k-40k,1-3年,本科,技术大牛 扁平管理
104,8192409,c++开发工程师,124652,上海微创软件股份有限公司,2000人以上,IT技术服务｜咨询,不需要融资,开发|测试|运维类,后端开发,C|C++,北京,海淀区,20k-27k,5-10年,本科,大厂、工作环境好、六险一金、周末双休
105,7817702,c++工程师（windows）,83902,四川汉科计算机信息技术有限公司,150-500人,IT技术服务｜咨询,不需要融资,开发|测试|运维类,后端开发,C|C++,成都,高新区,8k-16k,1-3年,本科,五险一金，带薪年假，人性化管理，行业发展稳定
106,9364926,c++开发工程师,124652,上海微创软件股份有限公司,2000人以上,IT技术服务｜咨询,不需要融资,开发|测试|运维类,后端开发,C|C++,深圳,南山区,12k-15k,1-3年,大专,五险一金 免费早餐班车双休加班费
107,9527973,c++开发工程师（AF）,147578,长春吉大正元信息技术股份有限公司,500-2000人,信息安全,上市公司,开发|测试|运维类,后端开发,C|C++,北京,海淀区,25k-40k,不限,本科,晋升机制透明，上市公司，团队氛围好
108,9125489,c++开发工程师,122475170,成都国科尚科信息科技有限公司,150-500人,"软件服务｜咨询,IT技术服务｜咨询",未融资,开发|测试|运维类,后端开发,C|C++,成都,金牛区,8k-15k,1-3年,大专,福利多多、领导nice、同事好相处、交通方便
109,9083545,c++开发工程师,157614,成都九洲电子信息系统股份有限公司,150-500人,"软件服务｜咨询,物联网",不需要融资,开发|测试|运维类,后端开发,C|C++,成都,高新区,12k-18k,1-3年,本科,国有企业交通餐补加班补助出差驻外补贴
110,9146872,c++客户端开发工程师,84493776,深圳市翌日科技有限公司,150-500人,智能硬件,C轮,开发|测试|运维类,后端开发,C|C++,重庆,渝北区,15k-25k,5-10年,本科,五险一金 双休 年度体检
111,9611793,c++开发工程师,405723,北京行动智能科技有限公司,50-150人,"移动互联网,硬件",不需要融资,开发|测试|运维类,后端开发,C|C++,北京,海淀区,16k-25k,1-3年,本科,行业前景好，技术前瞻性，发展空间大
112,9544804,c++开发工程师,10529,深圳安泰创新科技股份有限公司,150-500人,"医疗丨健康,数据服务",C轮,开发|测试|运维类,后端开发,C|C++,广州,天河区,10k-18k,1-3年,大专,发展前景好 团队氛围佳
113,9173516,高级C++软件开发工程师,674995,上海远铸智能技术有限公司,50-150人,人工智能服务,B轮,开发|测试|运维类,硬件开发,嵌入式,上海,浦东新区,18k-30k,1-3年,本科,智能制造、高速成长、大牛云集、CEO Nice
114,7511568,C++服务端开发工程师,416106,上海游雁网络科技有限公司广州分公司,500-2000人,游戏,不需要融资,开发|测试|运维类,后端开发,C|C++,广州,天河区,12k-24k,1-3年,大专,包三餐+全勤奖+项目奖金+节日福利
115,9415156,c++/qt开发工程师,394438,深圳织算科技有限公司,50-150人,"数据服务｜咨询,IT技术服务｜咨询",不需要融资,开发|测试|运维类,后端开发,C|C++,深圳,南山区,15k-30k,1-3年,本科,平台大 发展快 薪资高 加班少
116,8687279,高级c++开发工程师,44314,深圳冰川网络股份有限公司,500-2000人,游戏,上市公司,开发|测试|运维类,后端开发,C|C++,深圳,南山区,15k-30k,3-5年,大专,"上市公司,年度旅游,免费班车,周末双休"
117,8540336,C++客户端,93087,北京世联互动网络有限公司成都分公司,2000人以上,信息检索,上市公司,开发|测试|运维类,后端开发,C|C++,成都,高新区,11k-20k,3-5年,本科,无加班文化
118,8628159,初级C++工程师,119012169,成都晶石石油科技有限公司,15-50人,软件开发,不需要融资,开发|测试|运维类,后端开发,C|C++,成都,高新区,10k-15k,1-3年,本科,公司发展20多年业务稳定、朝九晚五周末双休
119,7931426,C++开发工程师(J12377),6082,上海二三四五网络科技有限公司,500-2000人,"内容资讯,工具类产品",上市公司,开发|测试|运维类,后端开发,C|C++,上海,浦东新区,20k-30k,3-5年,本科,上市公司，六险一金，平台好发展空间大
