,positionId,positionName,companyId,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,city,district,salary,workYear,education,positionAdvantage
50,8280434,python开发工程师,96434,北京美信时代科技有限公司,50-150人,"IT技术服务｜咨询,数据服务｜咨询",天使轮,开发|测试|运维类,后端开发,Python,南京,雨花台区,11k-22k,3-5年,本科,奖金，人际简单，施展空间大
51,9523075,高级python开发工程师,498595,翼健（上海）信息科技有限公司,150-500人,数据服务｜咨询,B轮,开发|测试|运维类,后端开发,Python,上海,长宁区,25k-40k,5-10年,硕士,前景佳，团队好
52,9620103,python开发工程师,82808906,河北艾钉科技有限公司,50-150人,软件服务｜咨询,未融资,开发|测试|运维类,后端开发,Python,北京,朝阳区,10k-15k,3-5年,大专,五险一金
53,9395683,python开发工程师,106387,上海合阔信息技术有限公司,50-150人,IT技术服务｜咨询,B轮,开发|测试|运维类,后端开发,Python,上海,长宁区,15k-30k,3-5年,本科,每半年调薪一次
54,8850824,Python工程师,60689,北京视野智慧数字科技有限公司,50-150人,科技金融,A轮,开发|测试|运维类,后端开发,Python,北京,海淀区,14k-18k,3-5年,本科,五险一金，定期团建
55,8511709,python开发工程师,71494,北大医疗信息技术有限公司,500-2000人,"软件服务｜咨询,IT技术服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Python,北京,海淀区,7k-14k,1-3年,本科,五险一金 交通补助 餐补 定期体检
56,9587518,python开发工程师,150030,北京瑞友科技股份有限公司,2000人以上,人工智能服务,上市公司,开发|测试|运维类,后端开发,Python,上海,长宁区,10k-17k,不限,本科,外企平台 技术前沿 红利行业 氛围姣好
57,9556562,python开发工程师,122152363,山景智能（北京）科技有限公司,50-150人,人工智能服务,A轮,开发|测试|运维类,后端开发,Python,北京,朝阳区,30k-50k,3-5年,本科,明星团队
58,9144246,python开发工程师,167844,深圳永安在线科技有限公司,150-500人,信息安全,A轮,开发|测试|运维类,后端开发,Python,深圳,南山区,6k-10k,在校/应届,本科,创业型团队，年轻有活力，目标导向，成长空间大
59,8605805,中间件工程师（Go/python）,2098,掌阅科技股份有限公司,500-2000人,"内容社区,音频｜视频媒体",上市公司,开发|测试|运维类,后端开发,GO|Golang,北京,朝阳区,25k-50k,5-10年,本科,独立负责 发展空间大 薪酬福利优厚
60,9620103,python开发工程师,82808906,河北艾钉科技有限公司,50-150人,软件服务｜咨询,未融资,开发|测试|运维类,后端开发,Python,北京,朝阳区,10k-15k,3-5年,大专,五险一金
61,9395683,python开发工程师,106387,上海合阔信息技术有限公司,50-150人,IT技术服务｜咨询,B轮,开发|测试|运维类,后端开发,Python,上海,长宁区,15k-30k,3-5年,本科,每半年调薪一次
62,8815925,高级Python开发工程师（平台研发方向）,121645,上海茗日智能科技有限公司,15-50人,人工智能服务,A轮,开发|测试|运维类,后端开发,Python,上海,静安区,25k-48k,3-5年,本科,人工智能，前沿科技
63,8999340,后端开发工程师 (Python | 应用开发 | SH)(J979P),121645,上海茗日智能科技有限公司,15-50人,人工智能服务,A轮,开发|测试|运维类,后端开发,Python,上海,静安区,13k-26k,1-3年,本科,宝马人工智能产品
64,8850824,Python工程师,60689,北京视野智慧数字科技有限公司,50-150人,科技金融,A轮,开发|测试|运维类,后端开发,Python,北京,海淀区,14k-18k,3-5年,本科,五险一金，定期团建
65,7114055,Python后端开发工程师,131846,深圳虾皮信息科技有限公司,500-2000人,电商平台,上市公司,开发|测试|运维类,后端开发,后端开发,深圳,南山区,13k-25k,1-3年,本科,福利待遇、五险一金、带薪年假
66,8511709,python开发工程师,71494,北大医疗信息技术有限公司,500-2000人,"软件服务｜咨询,IT技术服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Python,北京,海淀区,7k-14k,1-3年,本科,五险一金 交通补助 餐补 定期体检
67,5727681,python开发工程师,112,广州爱拍网络科技有限公司,150-500人,"社交平台,音频｜视频媒体,MCN｜直播平台",D轮及以上,开发|测试|运维类,后端开发,Python,广州,天河区,12k-18k,1-3年,本科,"五险一金,周末双休，年度体检，下午茶"
68,9544150,python开发工程师,122969179,成都睿畜电子科技有限公司上海分公司,50-150人,"软件服务｜咨询,物联网,智能硬件",A轮,开发|测试|运维类,后端开发,Python,上海,嘉定区,15k-21k,3-5年,大专,公司提供三餐，五险一金，员工生日节假日福利
69,8023682,python开发工程师,164331,奇点浩翰数据技术（北京）有限公司,50-150人,"数据服务｜咨询,IT技术服务｜咨询",未融资,开发|测试|运维类,后端开发,Python,北京,东城区,15k-30k,3-5年,本科,五险一金、补充医疗、期权、体检、国内外旅游
70,9075577,python开发工程师,321001,深圳微众信用科技股份有限公司,150-500人,"IT技术服务｜咨询,人工智能服务",D轮及以上,开发|测试|运维类,后端开发,Python,深圳,南山区,15k-30k,3-5年,本科,全员股权激励 竞争力薪资 完善的薪酬机制
71,9592789,python开发工程师,22708,广州迪奥信息科技有限公司,15-50人,"消费生活,数据服务",A轮,开发|测试|运维类,后端开发,Python,广州,天河区,8k-12k,1-3年,大专,五险一金 项目奖金 全勤奖 节日福利 下午茶
72,8761796,python开发工程师,216679,北京庖丁科技有限公司,50-150人,"金融,数据服务",A轮,开发|测试|运维类,后端开发,Python,西安,高新技术产业开发区,6k-12k,在校/应届,本科,周末双休 弹性工作 下午茶
73,9587518,python开发工程师,150030,北京瑞友科技股份有限公司,2000人以上,人工智能服务,上市公司,开发|测试|运维类,后端开发,Python,上海,长宁区,10k-17k,不限,本科,外企平台 技术前沿 红利行业 氛围姣好
74,9041622,python开发工程师,428533,上海速石信息科技有限公司,50-150人,人工智能服务,B轮,开发|测试|运维类,后端开发,Python,上海,杨浦区,15k-30k,1-3年,本科,发展空间大 工作氛围佳 扁平化管理
75,8999339,宝马对话AI | 后端开发Python工程师(J779P),121645,上海茗日智能科技有限公司,15-50人,人工智能服务,A轮,开发|测试|运维类,后端开发,Python,北京,朝阳区,13k-26k,1-3年,本科,宝马人工智能产品
76,7667282,Python后端开发工程师（应用开发方向）BJ,121645,上海茗日智能科技有限公司,15-50人,人工智能服务,A轮,开发|测试|运维类,后端开发,Python,北京,朝阳区,12k-23k,1-3年,本科,人工智能 、前沿科技 、快速发展机会
77,9424522,python开发工程师,123147363,有品国际科技（深圳）有限责任公司,50-150人,"电商平台,物联网,智能硬件",C轮,开发|测试|运维类,后端开发,Python,深圳,南山区,16k-23k,3-5年,本科,五险一金、团队好、节日礼物
78,8759048,python开发工程师,315647,深源恒际科技有限公司,15-50人,"金融业,人工智能服务",A轮,开发|测试|运维类,后端开发,Python,北京,海淀区,15k-30k,不限,本科,七险一金，午餐补助，股票期权
79,9128046,python开发工程师,240153,上海天壤智能科技有限公司,150-500人,"移动互联网,企业服务",A轮,开发|测试|运维类,后端开发,Python,上海,徐汇区,15k-30k,不限,本科,弹性工作制 MAC办公 年度体检 双休 五险一金
80,9515969,python开发工程师,304586,北京君禾世纪科技有限公司,500-2000人,移动互联网,不需要融资,开发|测试|运维类,后端开发,Python,北京,朝阳区,15k-30k,3-5年,本科,扁平化管理
81,9463478,python开发工程师,121359,广州光点信息科技有限公司,50-150人,"数据服务｜咨询,人工智能服务,物联网",未融资,开发|测试|运维类,后端开发,Python,广州,天河区,10k-16k,1-3年,本科,双休 五险一金 大公司 发展平台好 奖金
82,9483463,python开发工程师,123951402,深圳市言羽科技有限公司,50-150人,"软件服务｜咨询,IT技术服务｜咨询,人工智能服务",不需要融资,开发|测试|运维类,后端开发,Python,上海,浦东新区,20k-40k,不限,本科,福利待遇、发展前景
83,9154752,python开发工程师,33219,上海斗象信息科技有限公司,150-500人,信息安全,D轮及以上,开发|测试|运维类,后端开发,Python,上海,浦东新区,15k-30k,3-5年,本科,福利多多， 上升空间大
84,8956924,Python开发工程师,25623,广州爱范儿科技股份有限公司,150-500人,营销服务｜咨询,不需要融资,开发|测试|运维类,后端开发,Python,广州,海珠区,10k-20k,1-3年,本科,注重技术设计，开发流程规范，拥抱新技术
85,8956920,Python开发工程师,25623,广州爱范儿科技股份有限公司,150-500人,营销服务｜咨询,不需要融资,开发|测试|运维类,后端开发,Python,广州,海珠区,20k-30k,3-5年,本科,连接热爱，创造不同
86,9463040,python开发工程师,205347,杭州同花顺数据开发有限公司,2000人以上,科技金融,上市公司,开发|测试|运维类,后端开发,Python,杭州,余杭区,15k-25k,1-3年,本科,上市公司
87,9528522,python开发工程师,123869191,深圳市布桐游戏有限公司,50-150人,游戏,不需要融资,开发|测试|运维类,后端开发,Python,深圳,宝安区,12k-18k,1-3年,大专,福利好、牛人多
88,9012385,python工程师,126193,北京安信天行科技有限公司,150-500人,信息安全,上市公司,开发|测试|运维类,后端开发,Python,北京,海淀区,10k-15k,1-3年,本科,python开发、年终奖、五险一金、补助
89,9587479,python开发工程师,150030,北京瑞友科技股份有限公司,2000人以上,人工智能服务,上市公司,开发|测试|运维类,后端开发,Python,上海,长宁区,12k-20k,不限,本科,五险一金，周末双休
90,9556562,python开发工程师,122152363,山景智能（北京）科技有限公司,50-150人,人工智能服务,A轮,开发|测试|运维类,后端开发,Python,北京,朝阳区,30k-50k,3-5年,本科,明星团队
91,8366270,python开发工程师,355706,江苏红网技术股份有限公司,150-500人,移动互联网,A轮,开发|测试|运维类,后端开发,Python,南京,雨花台区,13k-18k,1-3年,本科,双休不加班 福利待遇优
92,8228567,python开发工程师,126385,北京罗威亚科技有限公司,15-50人,"游戏,软件开发",天使轮,开发|测试|运维类,后端开发,Python,北京,通州区,10k-20k,1-3年,本科,平台好，技术新，团队帮，大牛带
93,9218142,python开发工程师,123608021,泰坦科技（深圳）有限公司,50-150人,IT技术服务｜咨询,不需要融资,开发|测试|运维类,后端开发,Python,深圳,福田区,15k-25k,3-5年,大专,团队有大牛，大型项目，福利好
94,8608359,Python开发工程师,78748,升宝节能技术（上海）有限公司,50-150人,"移动互联网,数据服务",B轮,开发|测试|运维类,后端开发,Python,上海,浦东新区,15k-22k,1-3年,本科,扁平化管理、绩效薪资、福利假多、五险一金
95,9576158,python开发工程师,494648,中电金信软件有限公司,2000人以上,"IT技术服务｜咨询,软件服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Python,广州,天河区,15k-22k,5-10年,大专,朝九晚六不加班，下午茶团建
96,9064702,python开发工程师,22862,上海中软华腾软件系统有限公司,2000人以上,IT技术服务｜咨询,上市公司,开发|测试|运维类,后端开发,Python,成都,郫都区,9k-18k,1-3年,本科,薪资福利丰厚，弹性工作时间，地铁直达
97,9525597,python开发工程师,494648,中电金信软件有限公司,2000人以上,"IT技术服务｜咨询,软件服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Python,深圳,南山区,13k-20k,3-5年,本科,优秀团队 成熟项目
98,9539501,python,116690,格林豪泰酒店（中国）有限公司,2000人以上,服务业,上市公司,开发|测试|运维类,后端开发,Python,上海,长宁区,15k-30k,1-3年,本科,五险一金，年终奖
99,7459083,python工程师,404671,深圳寻找母星网络科技有限公司,50-150人,生活服务,A轮,开发|测试|运维类,后端开发,Python,深圳,南山区,20k-40k,1-3年,本科,风口行业、明星团队、晋升空间大、待遇优厚
100,8595046,Python开发工程师,318512,广州优路网络科技有限公司,15-50人,不限,不需要融资,开发|测试|运维类,后端开发,Python,广州,越秀区,6k-12k,在校/应届,本科,技术大牛亲自指导，移动出海热门领域，14薪
101,4147727,Python开发工程师,158669,行云智能（深圳）技术有限公司,15-50人,"移动互联网,硬件",天使轮,开发|测试|运维类,后端开发,C|C++,深圳,南山区,10k-20k,1-3年,本科,"扁平化管理,周末双休,年终奖,发展空间大"
102,5143659,Python开发工程师,95529,深圳云天励飞技术股份有限公司,500-2000人,"智能硬件,人工智能服务,物联网",上市公司,开发|测试|运维类,后端开发,Python,深圳,南山区,30k-40k,3-5年,本科,"发展快,年终奖,人工智能"
103,9505137,python开发工程师,25075,北京华图宏阳教育文化发展股份有限公司,2000人以上,教育,上市公司,开发|测试|运维类,后端开发,Python,北京,海淀区,10k-20k,1-3年,本科,公司发展前景好 团队氛围融洽 领导nice
104,9545158,python开发工程师,142626,上海华钦信息科技股份有限公司,500-2000人,软件服务｜咨询,上市公司,开发|测试|运维类,后端开发,Python,广州,越秀区,10k-18k,3-5年,本科,六险一金 带薪年假 过节福利 年终奖 培训
105,9505137,python开发工程师,25075,北京华图宏阳教育文化发展股份有限公司,2000人以上,教育,上市公司,开发|测试|运维类,后端开发,Python,北京,海淀区,10k-20k,1-3年,本科,公司发展前景好 团队氛围融洽 领导nice
106,9545158,python开发工程师,142626,上海华钦信息科技股份有限公司,500-2000人,软件服务｜咨询,上市公司,开发|测试|运维类,后端开发,Python,广州,越秀区,10k-18k,3-5年,本科,六险一金 带薪年假 过节福利 年终奖 培训
107,9489385,python开发,94608,广州市卓为信息技术有限公司,150-500人,IT技术服务｜咨询,未融资,开发|测试|运维类,后端开发,Python,广州,越秀区,11k-17k,1-3年,本科,团队大型 技术牛人多 金融行业头部企业 包餐
108,9126539,python开发工程师,426972,深圳楚星软件有限公司,50-150人,数据服务｜咨询,未融资,开发|测试|运维类,后端开发,Python,深圳,南山区,13k-25k,3-5年,大专,双休、年终奖、节日礼品、体检、旅游
109,9338772,python开发工程师,117217,深圳市博悦科创科技有限公司,500-2000人,IT技术服务｜咨询,不需要融资,开发|测试|运维类,后端开发,Python,深圳,南山区,10k-16k,1-3年,本科,有转正式编制机会
110,8404759,服务器开发工程师（Python）,7522,成都超有爱科技有限公司,150-500人,"在线教育,工具类产品,内容社区",D轮及以上,开发|测试|运维类,后端开发,Python,成都,高新区,15k-30k,不限,本科,六险一金、个人成长
111,9630419,PYTHON数据分析师,46367,博睿盛伦国际咨询（北京）有限公司,50-150人,企业服务,未融资,开发|测试|运维类,后端开发,Python,北京,,10k-20k,1-3年,本科,项目优秀，成长空间大
112,8693570,python工程师,113765,上海文盛资产管理股份有限公司,150-500人,专业服务｜咨询,C轮,开发|测试|运维类,后端开发,Python,广州,天河区,20k-25k,3-5年,本科,稳定性好，公司效益好，福利完善
113,9621338,python开发工程师,165844,广州市亿博信息技术有限公司,150-500人,移动互联网,不需要融资,开发|测试|运维类,后端开发,Python,深圳,宝安区,10k-13k,3-5年,本科,双休+五险一金
114,9526924,资深Python开发工程师 (MJ000084),498595,翼健（上海）信息科技有限公司,150-500人,数据服务｜咨询,B轮,开发|测试|运维类,后端开发,全栈,上海,长宁区,30k-40k,5-10年,硕士,发展前景广阔，团队氛围极好
115,9596752,python开发工程师,22862,上海中软华腾软件系统有限公司,2000人以上,IT技术服务｜咨询,上市公司,开发|测试|运维类,后端开发,Python,北京,海淀区,13k-18k,1-3年,本科,带薪年假
116,8709846,python开发工程师,588222,珠海钧誉资产管理有限公司,50-150人,金融业,未融资,开发|测试|运维类,后端开发,Python,广州,天河区,10k-15k,3-5年,本科,扁平化管理 周末双休 丰厚年终奖
117,8247702,宝马对话AI | 后端开发Python工程师,121645,上海茗日智能科技有限公司,15-50人,人工智能服务,A轮,开发|测试|运维类,后端开发,Python,北京,朝阳区,12k-23k,1-3年,本科,人工智能 、前沿科技 、快速发展机会
118,9620103,python开发工程师,82808906,河北艾钉科技有限公司,50-150人,软件服务｜咨询,未融资,开发|测试|运维类,后端开发,Python,北京,朝阳区,10k-15k,3-5年,大专,五险一金
119,9596983,python开发工程师,31544,杭州睿琪软件有限公司,150-500人,软件服务｜咨询,不需要融资,开发|测试|运维类,后端开发,Python,杭州,滨江区,15k-25k,3-5年,本科,双休，一年两次晋升，工程师文化
120,8224858,Python开发工程师（Devops方向）,62,北京字节跳动网络技术有限公司,2000人以上,"内容资讯,短视频",D轮及以上,开发|测试|运维类,后端开发,Python,北京,海淀区,25k-50k,1-3年,本科,"下午茶,健身瑜伽,六险一金,股票期权"
121,8511709,python开发工程师,71494,北大医疗信息技术有限公司,500-2000人,"软件服务｜咨询,IT技术服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Python,北京,海淀区,7k-14k,1-3年,本科,五险一金 交通补助 餐补 定期体检
122,8333028,python开发工程师,96434,北京美信时代科技有限公司,50-150人,"IT技术服务｜咨询,数据服务｜咨询",天使轮,开发|测试|运维类,后端开发,Python,南京,雨花台区,11k-22k,3-5年,本科,奖金，人际简单，施展空间大
123,8850824,Python工程师,60689,北京视野智慧数字科技有限公司,50-150人,科技金融,A轮,开发|测试|运维类,后端开发,Python,北京,海淀区,14k-18k,3-5年,本科,五险一金，定期团建
124,9525597,python开发工程师,494648,中电金信软件有限公司,2000人以上,"IT技术服务｜咨询,软件服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Python,深圳,南山区,13k-20k,3-5年,本科,优秀团队 成熟项目
125,9556562,python开发工程师,122152363,山景智能（北京）科技有限公司,50-150人,人工智能服务,A轮,开发|测试|运维类,后端开发,Python,北京,朝阳区,30k-50k,3-5年,本科,明星团队
