,positionId,positionName,companyId,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,city,district,salary,workYear,education,positionAdvantage
233,8293302,高级c++开发工程师(游戏）,163852,杭州浮云网络科技有限公司,150-500人,游戏,上市公司,开发|测试|运维类,后端开发,C|C++,杭州,下城区,15k-25k,3-5年,本科,上市公司 福利待遇佳 发展机会多
234,9283545,C++游戏服务端开发工程师,123784200,微禹软件科技（上海）有限公司,150-500人,"游戏,休闲｜娱乐",不需要融资,开发|测试|运维类,移动前端开发,U3D,上海,浦东新区,10k-15k,3-5年,本科,六险一金、福利多、有餐补、节日福利、全勤奖；
235,4862658,C++游戏开发工程师,28480,广东趣炫网络股份有限公司,500-2000人,游戏,不需要融资,开发|测试|运维类,后端开发,其他后端开发,广州,天河区,7k-14k,不限,本科,公司包餐，项目奖金，年终奖，晋升快
236,5382700,c++服务器,22326,浙江齐聚科技有限公司北京分公司,150-500人,"MCN｜直播平台,新媒体",C轮,开发|测试|运维类,后端开发,C|C++,北京,东城区,25k-35k,3-5年,本科,团队氛围轻松融洽 热门行业 发展前景好
237,8254491,C/C++软件开发工程师（成都）,206460,威讯柏睿数据科技（北京）有限公司,50-150人,数据服务｜咨询,C轮,开发|测试|运维类,后端开发,C|C++,成都,高新区,8k-15k,1-3年,本科,大数据 多绩效 C轮
238,8484544,c++开发工程师,378323,北京安云世纪科技有限公司,500-2000人,信息安全,不需要融资,开发|测试|运维类,后端开发,C|C++,深圳,南山区,20k-40k,不限,本科,大平台，新业务，前景好
239,7359764,C++开发架构师,101,深圳市迅雷网络技术有限公司,500-2000人,工具类产品,上市公司,开发|测试|运维类,后端开发,C|C++,深圳,南山区,15k-30k,1-3年,本科,弹性工作 福利好 团队聚餐 五险一金
240,9578660,C++/C#底层软件开发工程师,391903,江苏汇博机器人技术股份有限公司,150-500人,"企业服务,教育",A轮,开发|测试|运维类,后端开发,后端开发,杭州,下沙,10k-15k,1-3年,本科,周末双休，入职补充缴纳医疗险
241,9374646,c/c++软件开发工程师,44875,印孚瑟斯技术（中国）有限公司,2000人以上,软件服务｜咨询,上市公司,开发|测试|运维类,后端开发,C|C++,深圳,南山区,15k-18k,5-10年,大专,世界500强 专业性强 稳定性好
242,8892579,C++开发工程师（成都）,719,杭州顺网科技股份有限公司,500-2000人,游戏,上市公司,开发|测试|运维类,后端开发,C|C++,成都,高新区,15k-20k,3-5年,本科,上市公司 领导nice
