,positionId,positionName,companyId,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,city,district,salary,workYear,education,positionAdvantage
244,9629726,java开发工程师,84502297,深圳市法本信息技术股份有限公司,2000人以上,"人工智能服务,IT技术服务｜咨询",上市公司,开发|测试|运维类,后端开发,Java,佛山,顺德区,15k-21k,5-10年,大专,住宿补贴 饭堂
245,9629713,java开发工程师,84502297,深圳市法本信息技术股份有限公司,2000人以上,"人工智能服务,IT技术服务｜咨询",上市公司,开发|测试|运维类,后端开发,Java,深圳,福田区,15k-24k,3-5年,大专,加班费 饭堂
246,8951178,java开发工程师,18139,北京京东世纪贸易有限公司,2000人以上,电商平台,上市公司,开发|测试|运维类,后端开发,Java,北京,通州区,30k-40k,5-10年,本科,免费班车；免费加班餐；公司环境好
247,9621914,java开发工程师,165844,广州市亿博信息技术有限公司,150-500人,移动互联网,不需要融资,开发|测试|运维类,后端开发,Java,上海,徐汇区,12k-16k,3-5年,大专,五险一金.双休.
248,9624680,java开发工程师,165844,广州市亿博信息技术有限公司,150-500人,移动互联网,不需要融资,开发|测试|运维类,后端开发,Java,深圳,南山区,10k-16k,3-5年,大专,五险一金.双休.
249,9483835,高级java开发工程师（BPM）,1880,北京达佳互联信息技术有限公司,2000人以上,短视频,上市公司,开发|测试|运维类,后端开发,Java,北京,海淀区,15k-30k,3-5年,本科,快手全套福利
250,9626370,java开发工程师,494648,中电金信软件有限公司,2000人以上,"IT技术服务｜咨询,软件服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Java,北京,朝阳区,14k-20k,3-5年,大专,六险一金
251,8886610,java高级开发工程师,140111,上海黑湖网络科技有限公司,150-500人,"企业服务,数据服务",C轮,开发|测试|运维类,后端开发,Java,上海,静安区,20k-40k,3-5年,本科,SAAS 工业互联网 C轮融资 15薪 大神带队
252,8899309,高级java开发工程师,418086,上海品览数据科技有限公司,150-500人,"人工智能服务,IT技术服务｜咨询",A轮,开发|测试|运维类,后端开发,Java,上海,静安区,25k-45k,5-10年,本科,五险二金 免费班车 周末双休
253,9204178,java开发工程师,123095581,天津市道本科技有限公司,50-150人,"软件服务｜咨询,IT技术服务｜咨询,专业服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Java,天津,西青区,7k-14k,1-3年,大专,双休，五险一金，项目奖金，落户
254,9503802,高级java开发工程师,174210,大数金科网络技术有限公司,50-150人,"电商,移动互联网",不需要融资,开发|测试|运维类,后端开发,Java,成都,高新区,18k-35k,3-5年,本科,五险一金 带薪年假 下午茶 补贴 扁平管理
255,9204178,java开发工程师,123095581,天津市道本科技有限公司,50-150人,"软件服务｜咨询,IT技术服务｜咨询,专业服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Java,天津,西青区,7k-14k,1-3年,大专,双休，五险一金，项目奖金，落户
